wbps_gene_id,wormbase_gseq,wikigene_name,entrezgene_id,Rep1.CeMbio.intestine,Rep1.CeMbio.to.PA14.intestine,Rep1.OP50.intestine,Rep1.OP50.to.PA14.intestine,Rep2.CeMbio.intestine,Rep2.CeMbio.to.PA14.intestine,Rep2.OP50.intestine,Rep2.OP50.to.PA14.intestine,Rep3.CeMbio.intestine,Rep3.CeMbio.to.PA14.intestine,Rep3.OP50.intestine,Rep3.OP50.to.PA14.intestine
WBGene00009902,F49E12.9,drd-1,174339,8.98299510523846,7.60898615837865,9.0225620834877,8.5162175313067,8.82759182162033,7.3979825770619,8.96955255233031,8.09252075513306,8.18046992261619,7.18822993898758,9.17885211319801,8.5873932624048
WBGene00009918,F52A8.5,gcsh-2,172486,10.9240952756168,10.4474770068446,10.9981691121223,10.1935118481352,10.6964489723236,10.1529279886097,11.0480410133751,9.84925207033975,10.2904147150587,10.3548983761748,11.2286743298935,10.0822880728261
WBGene00010019,F54B8.4,F54B8.4,186201,5.81552041167013,7.65722268300543,7.1422807984616,8.69005860746242,4.9659347338337,6.40659134847139,6.96870815513235,10.0050810833849,5.1059141142806,6.68013633948714,5.78134639700271,8.4480007025453
WBGene00010034,F54B11.11,F54B11.11,186218,8.0654828394016,7.03465859396541,9.2151644402762,6.58013834413117,8.22082155811203,6.76526393896773,9.19181310587115,6.39604725539983,7.35109327280907,6.21676997507299,9.22172889247625,6.6535679072909
WBGene00010055,F54D5.12,F54D5.12,174764,10.4145335356555,9.06534888862876,11.8990627553161,8.79013007814805,10.5621506257003,9.12791769371534,12.0423188178962,8.60869911595017,9.92051655140763,8.95872691576942,12.0526707892019,9.02523582574684
WBGene00010123,F55G11.2,F55G11.2,186337,11.8063597033846,14.1547528009433,8.87105496042793,14.4317775831835,11.2463914280811,14.036097183952,9.13647167006027,14.1013960441244,10.2820655751264,13.8294010848374,9.27568508182792,14.3451244620126
WBGene00010124,F55G11.4,F55G11.4,178248,12.3202572492674,14.200639325569,10.2067126043991,13.9023847431604,12.5136416856407,14.5155985799898,10.8927934296334,14.2020350722033,11.3278527399128,14.5230316665196,10.8068699052064,14.5397454647069
WBGene00010125,F55G11.5,dod-22,178247,10.0388878477113,9.8099409947144,8.1158162896964,11.0049582276122,9.64045145141317,10.0309804525773,8.59175850861545,11.3700968332688,8.58254852635244,9.85012258060241,8.58536578828025,11.0564244936747
WBGene00010126,F55G11.6,F55G11.6,186339,5.86290202440589,4.61280816085144,4.34167360400338,4.9965872434635,5.00146197546225,5.09114769312435,4.28645232815012,5.43735578942556,4.92267108332748,4.714131641989,4.29612163247071,5.25896829487194
WBGene00010127,F55G11.7,F55G11.7,178246,7.39844838628983,6.15718903829994,4.89563231818805,6.82193755293486,6.90393456996064,6.43260798461909,4.81277579417047,7.30080787735862,6.29288384034241,5.56872273008859,5.17111659512408,6.34359602214097
WBGene00010128,F55G11.8,F55G11.8,186340,11.6613619915086,11.782551230675,9.86944470492028,12.0023840626191,11.2790735663863,11.6291810520082,10.0624760675929,12.0386698643209,10.1630781956518,11.4005718337834,9.98748544549878,11.9704249897387
WBGene00010274,F58G6.3,F58G6.3,259943,9.39383880234412,7.91484862762323,9.48827722442516,7.60408997957822,9.32278975853721,7.42149007165999,9.33788138935426,7.05718824157787,8.38697836677675,7.380518824719,9.32757505665419,7.32979973954345
WBGene00010277,F58G6.7,F58G6.7,177798,10.1024743492825,9.20751678766924,9.96122344802773,8.50802496603319,10.1842560154093,8.28149063713895,10.0619925332277,8.19920507302071,8.98980878202988,8.71396191730122,10.1071224707413,8.64529619301599
WBGene00010296,F59A1.10,dgat-2,180160,9.42111225873332,9.02168079233496,10.2819737770515,8.4100613329041,9.20806216330377,9.63127453626487,10.1230834718472,8.03320595627971,8.12383690571257,8.75794309388459,10.1351217544951,8.37300555744779
WBGene00010303,F59A2.3,cri-3,175441,12.1101561668713,11.9264436754581,12.4492638948773,11.3323994622554,11.9962761250592,11.7683332377576,12.4272360275092,11.1557763305638,11.6664082979291,11.6940647310974,12.6270543796403,11.3230318606294
WBGene00010319,F59B10.3,F59B10.3,174615,7.30060772069676,5.87484258842141,5.75774628128855,5.7664558582328,6.92136250585798,5.76903835891402,6.04530824469446,5.95703974510708,7.72334167933782,6.18687877661643,5.65763134039345,6.30922421968513
WBGene00010408,H19N07.4,mboa-2,179540,9.53313314325479,9.36588892726255,10.8202222811277,9.08313152960076,9.6118405665765,8.97625822137718,10.8491682951714,9.32936360971571,8.98872994392222,9.4745534200801,10.7771321247503,9.16288251323798
WBGene00010456,K01C8.1,K01C8.1,174326,6.77659913463464,4.77913278080739,7.0047319074618,5.865087640586,6.20261291261744,5.44156098965439,7.31877439765616,5.45403260287615,7.85836999607793,4.83544383818067,7.40308415734273,5.79867600423119
WBGene00010470,K01D12.11,cdr-4,259654,8.7601661467749,10.4691604394821,9.63586617637268,10.964789292947,7.9903451142178,9.73402246546796,8.7771668955525,10.4941733436131,7.90223699110167,10.257049409604,8.69835174961219,10.6272430417233
WBGene00010550,K04B12.2,K04B12.2,175102,7.5813299509816,7.77653119943068,8.51937273663949,7.49194001300392,7.85056331230647,7.43529034460227,8.08448689763127,7.39797053809227,7.67498297877351,7.60830965628285,8.40777348796486,7.06547241725053
WBGene00010659,K08D8.5,K08D8.5,178243,9.58025486774249,9.95661295466884,8.19980897030337,10.8228934557999,9.44692127184847,9.88166419641798,8.48588936216822,10.6335512407265,8.50152540889569,9.69541139463397,8.47421123025721,10.7965700953254
WBGene00010660,K08D8.6,K08D8.6,178241,11.0410873676292,12.4394150286145,11.0024557703637,12.9143621965136,11.1687258088036,12.9373131557788,10.8122813678572,12.9388053574305,9.71667886620701,11.673912851435,10.4070110416646,12.4203730213116
WBGene00010705,K09A11.2,cyp-14A1,187183,5.25298477970087,4.768750467476,5.28572019802058,4.35741454172055,4.95060921596668,4.60923068462473,4.93863920380398,4.2484415805966,5.10399145706763,4.68374782552217,4.56134513395367,4.25960357736698
WBGene00010706,K09A11.3,cyp-14A2,187184,6.88303761084049,6.99691465334923,7.69231310011899,6.22050053268142,7.22582168606254,5.91747380244786,7.69986150884548,6.29278032936521,6.69058000190066,6.07766124222283,7.5532037872644,6.11715243879942
WBGene00010745,K10D11.1,dod-17,187266,12.0874826128191,12.887868234396,10.1776874976137,13.1651354975904,11.30931002283,12.5746940327102,10.2065684204067,12.8422722883664,10.7329024691841,12.1799459493931,10.233509584718,12.9416259354334
WBGene00010747,K10D11.3,K10D11.3,187268,6.84747462865266,7.528781131815,6.18487872246468,7.05520314549203,6.4064189336222,6.9818183892218,6.38363005018646,7.73518295851508,6.14951718340014,6.76353763979431,5.88628524164058,7.76333525377732
WBGene00010750,K10D11.6,K10D11.6,178249,8.04366595762648,8.46726619607401,7.85678599843553,8.24109717930249,7.68563165400223,7.93045985634009,7.17144483895685,9.14672939767201,7.17832220112606,7.63792907210576,7.37601928664996,9.42604385168244
WBGene00010790,K12G11.3,sodh-1,179627,6.81360413286518,7.71671017324222,9.90469581730706,8.83959197115647,6.46808990101732,9.18404673942281,9.26548928357159,7.5312075671178,5.78385681363292,8.32281665683871,9.65989582345307,8.27833875000154
WBGene00010791,K12G11.4,sodh-2,179628,5.89505647372876,7.62099135973561,4.94200913330812,7.80110646514245,4.99683245729893,7.11987390232865,5.50192677026547,7.25177377143805,5.18910542364037,7.62650847735365,4.52108853897394,7.26436166629368
WBGene00010833,M03B6.1,M03B6.1,187417,5.77507056039179,5.19968856791303,6.56197238147999,5.73476763592696,5.28197516223706,5.51309156795743,6.62528607681995,5.48752872933853,5.51285219433712,5.58678613800494,6.6791535490386,5.12450377563099
WBGene00010928,M162.2,clec-258,187486,6.80889957133053,5.45062196259138,7.9951004998692,6.15163881910227,7.07964929683513,4.71866621572389,8.43762762430908,5.59829011465659,5.86627520682927,5.28627065128708,9.41017845451618,4.81806526601065
WBGene00010943,M176.4,M176.4,174495,8.78435571759662,8.03293394466984,9.30081152006429,7.89532134211202,8.63306470252511,8.45715179839519,9.03390947983337,8.02663254281115,8.45393435408621,7.70205249889754,9.08860952561295,8.120890914246
WBGene00010988,R03D7.1,metr-1,174681,11.8891945125867,11.5008439802453,13.3516895496258,11.27731941101,12.1590123161325,11.2400957599392,13.5890708190766,10.9339093816711,11.8119248074912,11.4694136545026,13.7665790810606,11.6531132974577
WBGene00011028,R05D7.3,R05D7.3,173095,5.42191354289341,5.93581503212827,4.58957543922463,5.11631759383086,5.4404308490991,5.56168986691412,4.65585957784466,5.21983197489373,5.47076086533554,5.56453272168767,4.62941838218276,5.1434627448467
WBGene00011063,R06C7.4,cpg-3,172465,4.46382824997861,4.87780241385851,4.1054105492099,4.52360291655308,4.69378914191142,5.17730335094739,4.06956762901242,4.77973649669338,4.79870340728413,4.63077622362499,4.07571326476524,4.08696718377746
WBGene00011064,R06C7.5,adsl-1,172466,10.6461345255161,10.3513418153672,11.1617694949642,10.1237000919909,10.7055299575931,10.4110565087872,10.9687734221322,10.1107541767594,10.2649551734036,10.2966078527268,11.1932134718482,10.0877191768187
WBGene00011105,R07E3.4,R07E3.4,187678,7.51930266889003,6.20889227425975,7.59043479273938,6.47827540437567,7.09346190400147,6.61689331179296,7.94144956611433,6.6046848751789,7.32935922585892,7.17722304146469,7.88232368966594,6.75683611634853
WBGene00011128,R07H5.8,adk-1,178028,13.4311826741223,12.7931494066951,14.0175646089053,12.9482904374214,13.3169981175366,12.614152152934,14.1027852589275,12.5351164051473,12.655354679814,12.9058812323887,14.332348019965,12.9494730012073
WBGene00011190,R10D12.9,swt-6,187765,6.49602597005846,8.26824528040949,7.24710270257332,8.0307320396616,6.37976151152564,8.36731487496683,7.9372728019318,8.05508071747809,5.60799037138472,7.52319315022677,7.44122978641813,7.53713990207331
WBGene00011232,R11A5.4,pck-2,172556,13.2220694522192,12.8113714808488,14.6227871012564,12.5854354768766,13.0120590173369,12.7590002798777,14.386614894455,12.4871793217882,13.0663379079302,12.4424705047048,14.4616202918326,12.7614634562604
WBGene00011321,T01C3.4,fil-1,187940,9.44669743900855,9.28659767013197,7.54504663408782,9.99131996084537,9.04451971892567,8.99255461321202,7.5700277171371,9.98784806314363,7.82248761214399,10.0741743594246,8.28196439508997,10.5284728338448
WBGene00011330,T01D3.6,T01D3.6,179863,13.7548830396336,13.1933518019717,12.4324432033114,14.0509813964617,13.0058659758371,13.7506723159237,12.1430718156726,14.6262980454975,12.1271834162059,12.7775746088366,11.8026636929304,13.7240887676713
WBGene00011340,T01G5.2,ugt-30,187955,7.01895386663189,5.95171627008165,6.76463918513853,5.81351924060846,6.90362781775618,5.62561324535007,7.03136449095867,6.07932540337863,6.34303939513798,5.20778283671296,7.05095523362588,5.86784254682719
WBGene00011407,T04A8.5,ppat-1,175613,8.41488099527338,7.36089373277397,8.32750032967601,7.23134112073056,8.3968878344764,6.63174058801232,8.61212828689815,7.0436459419474,7.73732068786082,6.36889558972671,8.91946013830768,6.44431432317373
WBGene00011468,T05C12.4,T05C12.4,188122,5.43398786731757,4.53400069475202,5.84713628878087,5.52690599032152,6.0910563107648,4.36412243058183,4.4456190726691,4.55295219611538,6.73651960090885,4.3303394211198,4.73584685303704,4.64506834795946
WBGene00011487,T05E12.6,T05E12.6,180136,11.6934747863562,10.2129331380149,13.6165914672697,10.662924183411,11.9226467032566,10.5648785234687,13.5727605838584,11.0694125768393,10.5656957096163,9.22026022611832,13.4028443391955,10.5633977604216
WBGene00011492,T05F1.7,T05F1.7,188138,3.07855589803885,3.19120273180958,2.99995171277979,3.44721758882004,3.10341178229931,3.10919184238513,2.9880081895215,3.69300517289589,3.18609921055464,3.00054503886886,2.99001170120321,3.1873866771365
WBGene00011494,T05F1.9,T05F1.9,188139,8.09816929490017,7.78993897354711,6.81953098156786,8.67609996623298,7.68974327901631,7.66581442738759,6.86084998570509,9.36193884332629,6.82411422314157,7.0720934816176,6.38474384546575,8.60387786368789
WBGene00011586,T07D10.6,flp-33,259401,5.23065585491683,4.57868927295808,4.36985928730612,5.10356500028163,4.97762176882201,4.85204562147836,4.44108150385365,5.01000868091349,5.27245016266594,5.03802807212745,4.33581477261419,5.1311247991449
WBGene00011668,T09F5.9,clec-47,180025,4.84921677676972,3.98902856138046,8.75095447502217,5.42246205839402,3.64974691800605,5.35486221274928,8.87235316609465,4.60996450188641,4.2887327171287,4.89544701927209,8.46197531685796,5.21743579807813
WBGene00011671,T10B9.1,cyp-13A4,188355,4.4739374733276,3.96699185061691,5.56961564457069,4.08053996015785,5.09036096938361,4.00376696961576,5.38305797775266,3.93047154270431,4.16709124685124,3.98316810914845,5.47047736846125,3.94833034832611
WBGene00011707,T11B7.2,T11B7.2,188408,8.33855445756429,8.18619526866165,8.94842660992041,7.85462740076742,8.40499383506565,7.49767624048682,8.92026862377115,7.74899190123631,7.56763758632203,8.380236563546,9.12685849430192,7.58235180516528
WBGene00011733,T12D8.5,T12D8.5,176797,8.62230637435784,10.1551841876104,10.1099366335565,9.80792153883439,8.86562298632785,9.7919884805353,9.95406584478502,10.2759257736445,6.75368405335485,10.587952634202,9.99364921913175,10.2864854702182
WBGene00011767,T14D7.1,agxt-1,174414,10.287783002867,10.0169443679423,10.9060087340253,9.83659827490853,10.292752176615,9.88114212652267,10.7108524208404,9.77375047176209,9.97162160456447,9.88525683994509,10.8066429125487,9.9913353640577
WBGene00011854,T20B3.14,T20B3.14,259674,4.68147917271959,4.6894815706408,4.13330000815475,4.64644849022172,4.58672616176389,4.61870026448318,4.10401996241634,4.48932167074528,4.85706514709515,4.5631772058751,4.10899107848327,4.71016388083146
WBGene00011891,T21C9.3,del-6,179474,8.05536799824964,7.53456957482327,5.61282156013167,8.42384600733916,7.29223993748529,8.64516166143465,6.08344849560407,6.44996007472079,8.38672209547447,6.840795749464,6.37392074265154,8.51535726183826
WBGene00011894,T21C9.8,ttr-23,188688,5.14144136255306,6.71222244997497,5.8160408601757,7.17553349933317,5.83306651283367,6.90003186605368,6.02252116758471,7.89050916641681,5.22966570539277,7.24410069203101,6.1152537563485,7.45342444470856
WBGene00011952,T23F6.5,T23F6.5,188811,4.36928766208276,3.28319174184139,3.43371496833181,3.31032188350362,3.82022861376817,3.31379547680548,3.82048695676733,3.25122911826445,4.93185395787549,3.29683825801556,3.24905634745607,3.3637356639755
WBGene00011979,T24B8.5,sysm-1,188838,8.99695440379161,9.1763898731607,6.92099594082782,9.27950516827945,8.48202426457367,8.3838617622162,7.59425255960589,10.1398208736877,8.00444398152147,8.59088762592976,7.18258758859911,9.59924911043548
WBGene00012140,T28F4.5,T28F4.5,172503,11.4238226889532,12.5270504640519,11.8380284058524,12.4201352140003,11.1601502502402,12.6103275779204,12.1539541665318,12.5895474160895,9.95211253837727,12.9001023208592,12.1992762917594,12.4037398196061
WBGene00012149,VF13D12L.3,VF13D12L.3,174795,10.0395102373759,9.83438935602225,11.166674053384,10.0338982551297,9.69454754653349,10.0703667539898,10.8736518433026,9.61759338795149,9.54231307102174,10.143390893477,10.9510022470365,10.0771770183504
WBGene00012251,W04E12.6,clec-49,180298,8.79399507354398,8.1596690077365,9.4266167773506,7.82374724948302,8.40793508766377,8.21279995704767,9.73317224371873,6.42103412484106,7.84339894329819,8.25076345550089,9.81079590947222,7.89800301052657
WBGene00012423,Y10G11A.1,Y10G11A.1,178457,7.45932244804412,8.17077005959134,6.56890205733509,8.04658305967446,7.71691856189321,8.29731718420568,6.77950202628652,7.49042521520607,8.33242580269083,8.20370755112542,6.65373888478072,7.87132096453932
WBGene00012444,Y15E3A.5,Y15E3A.5,181624,8.11396519557575,7.9016598583123,6.91516352241036,8.63203869894487,8.05795095362562,8.11979331685721,6.80946804821359,8.86059238930801,7.24704001549877,9.31442015549971,6.50321573817756,8.24777386620945
WBGene00012518,Y32B12A.3,comt-2,189563,5.17310475389782,6.26247331371281,5.40275568423574,7.15495899300111,4.83172153961885,6.56652947937301,5.09230183281233,7.08522886469723,4.72439370542517,6.53255409486864,5.01648732437255,7.2292793908985
WBGene00012583,Y38E10A.5,clec-4,189654,11.0456558701922,10.3660413183669,9.01375911318112,11.9863264307292,10.113883444597,11.6509539743,8.95247930122801,12.7868587995191,9.06830775718452,10.5762973558612,9.2045680751508,11.233573705486
WBGene00012592,Y38E10A.14,Y38E10A.14,174896,5.80268179779692,5.24211231380077,6.83190223130591,5.62848421579488,6.07605854589507,5.1396643838571,6.47022793498145,5.48003726265844,6.87428276536861,4.81961657502024,6.39293058741998,5.06109750681373
WBGene00012608,Y38F1A.6,hphd-1,174942,11.7122099844275,9.63001986059079,14.2882830644981,10.1612057420935,11.7243857149893,9.59295367206067,14.096817609092,9.85380699499999,11.0542038802512,9.76209806016462,14.2903251173939,10.1397147076739
WBGene00012633,Y38H6C.21,Y38H6C.21,189701,3.12281000481025,3.16347245994347,4.68952641402105,3.12879318440448,3.23887352641796,3.19268220780823,4.31203196026864,3.13304262891821,3.10661507790087,3.17648899329378,4.45027252167845,3.14811038438058
WBGene00012661,Y39A1B.1,clec-163,189714,4.42902803059311,4.65729353799527,4.0803920121793,4.73898995298311,4.52070079807187,4.80040021081454,4.05203410984948,4.48685273184088,4.50590661027043,4.56575529897019,4.05684718705136,4.50347345268706
WBGene00012683,Y39B6A.24,asp-17,180250,6.35668131869069,6.22869485688517,6.81508059818796,5.23290888550205,5.6746533463089,6.02261448605348,6.92923927800353,5.69972128237304,5.57570258188105,6.48739244889944,7.32177263355967,5.85954323719912
WBGene00012791,Y43D4A.5,Y43D4A.5,189854,8.39186334465997,5.5074392453954,5.1634962791665,5.97640308532906,7.77107582237881,5.0780117800456,5.30924124265129,4.87870829635462,9.6403885224407,5.19213314396176,4.86736269517508,4.80307471973717
WBGene00012813,Y43F8B.2,Y43F8B.2,180278,10.1057939871795,9.86822004618526,9.52340348222003,10.564149842586,10.0132915659543,10.2282261808019,9.49760298980929,10.8388957062472,9.59841591150768,10.2007205309256,9.69438783071763,10.3636866256859
WBGene00012886,Y45F10D.6,Y45F10D.6,189925,5.16390166961171,5.36617228930815,4.58478819874811,5.45168897124025,5.00959258191916,5.37112075163182,4.59347948953291,5.37497968461034,5.482426182893,5.36579275296582,4.80345623663324,5.66386954141047
WBGene00012923,Y47D3A.2,fbxa-128,189975,6.89062907687265,6.67933505379874,6.26475314746472,7.99666600216857,6.1350064756727,6.45249391216852,7.01315983962659,8.99772638883095,6.22780634451608,7.08960368807397,6.62299387748943,7.65388470750993
WBGene00013058,Y51A2A.1,clec-247,190117,4.55797972914334,3.37761283876678,3.3865629257954,3.34986474228858,4.64103857826008,3.40253394475017,3.38687833151775,3.35315769080921,4.99526925490894,3.38854300818413,3.35155340653049,3.63283706611986
WBGene00013216,Y54G11A.7,Y54G11A.7,175084,10.3734745209696,8.43473152592051,9.35539573977434,9.19384693289561,10.1999250901094,8.21838363059689,9.38800170538154,8.84261627808649,9.18180058036457,8.73393263198917,10.0362099244119,9.30174661076857
WBGene00013637,Y105C5A.13,Y105C5A.13,178441,4.45848571007424,4.46773954235652,4.04072267799588,4.95272972565203,4.40775817920859,4.05509819183056,4.09456139033616,4.73963069439183,4.17133451335867,4.63333437732834,4.13341059593319,5.27458925892989
WBGene00013647,Y105C5B.5,Y105C5B.5,190888,5.86851802160997,6.04447006828472,4.91007460945332,6.43391712228154,6.07450696228467,6.63913831167214,5.02347176202462,5.85211851828431,6.61975840107082,5.95607072014898,5.20975826706351,5.9898350398207
WBGene00013654,Y105C5B.15,Y105C5B.15,178448,10.3290071309264,10.7355896710443,9.163264057957,11.2508738388573,10.0022904180807,10.0812214619397,9.27649032024937,11.4646192576248,9.35259614251236,10.9465093282084,9.67196569633872,11.4826811137278
WBGene00013872,ZC374.2,ZC374.2,191148,8.36508749465056,7.83307572318743,9.08781581619469,8.16602294540301,8.84323297774557,7.27594851554319,9.17877689380899,8.03805131159859,8.39331023027338,7.26953271687615,9.43555660133884,8.20606748234759
WBGene00013899,ZC443.4,ZC443.4,191170,5.99607889534583,6.41855441076483,5.55277767060285,6.04672216487962,6.27058485083797,6.32944772540063,5.50612043132725,7.15822253403676,6.50845094896971,6.27801565757884,5.6916960285898,6.40859551711488
WBGene00013904,ZC455.4,ugt-6,179755,9.38949070535938,8.91762765751688,10.7917143021761,8.83620824032644,9.65546314607342,8.87970805586596,10.4910815918948,8.70223107793594,8.47019956950982,8.1691099657024,10.5584266292489,8.18263733632096
WBGene00014003,ZK593.3,ZK593.3,191355,8.52498115007871,6.57467366632116,10.4323531150824,7.54145676326647,8.57972335461165,7.5919671627573,10.6453316718648,7.24026686608598,8.25263971005963,7.54336502372953,10.8330438487185,7.46506105902162
WBGene00014043,ZK666.3,clec-58,191381,6.92666898203837,4.00341446195966,4.03511724046627,4.84532791339606,6.58433829009912,4.74745152611422,3.86858155996152,5.51509265567827,6.08950937829394,4.04194603238733,3.90147578220145,4.08635473208515
WBGene00014047,ZK666.7,clec-61,174613,6.77202978529943,5.84514051742374,6.91806905347946,5.69701188607558,6.19506615977282,5.00353111974434,6.91567672211749,5.27352081797466,6.8183339099092,5.48785714739903,6.75782992817734,5.55755775886046
WBGene00014063,ZK673.9,clec-143,191390,9.83214029636049,8.09006825842466,6.44146216100446,8.05810454105054,8.70885923458884,7.66437199405091,5.27695574984534,8.26189067106021,8.34398299521143,7.17390954153681,5.96766180878796,7.95507402303775
WBGene00014135,ZK896.4,ZK896.4,191450,8.52828018325074,8.25188522981697,7.17476203165719,9.4748751588446,8.44449046850436,8.95159986891508,7.95058566359584,9.18493675118351,7.12240119168127,9.14065797770647,7.21232036227737,9.26016852110969
WBGene00014166,ZK945.4,ZK945.4,174573,3.50433250338674,3.32710241642773,3.4887027632248,3.2457164528961,3.42549812751179,3.4658280286012,3.45073781395747,3.24683682018951,3.52603731443711,4.07532037163955,3.52293720300036,3.2509805091484
WBGene00014173,ZK970.7,ZK970.7,191473,4.66242849528426,6.31960329937064,5.38390753285138,5.24182316859949,4.90476207558013,6.70041028241239,5.7264655607767,5.87183735848159,4.8905418803455,4.96621756119323,5.16562174704541,5.66390979105749
WBGene00015052,B0218.8,clec-52,181855,8.67689821811081,8.77889087959497,9.74257031630121,8.40997738097473,8.42136258790676,8.2215373030281,9.62326684550155,8.46934655669875,7.4471362675097,8.56383347505084,9.92329676219684,8.46043728051931
WBGene00015064,B0228.7,B0228.7,174252,9.85448091110974,9.45292634066603,11.0043398982525,8.92339674298439,9.91804900573726,9.05171041726825,11.0800161416524,8.9769131921995,9.02997785009282,9.11639541778009,11.1445220797232,9.07239301329578
WBGene00015116,B0286.3,paic-1,173772,11.3173518318404,10.4052306214079,12.0544585186788,10.2945646763061,11.1747961972352,9.86020870191843,12.0415933676117,10.2588542913808,10.1249697415388,10.0598523560862,12.5083207097187,10.3684134343986
WBGene00015185,B0432.3,mrpl-41,173415,9.50473083080039,9.45970857548487,9.82603938269021,8.90855114750704,9.40433987310499,9.26034700682755,9.67946087889222,8.52258911182168,9.13867413204651,9.35733813692228,9.86376487429167,8.93344484167683
WBGene00015198,B0454.7,clec-2,181993,3.94744164678998,7.30535937141495,4.30860458008763,8.13153168190542,4.30788526233411,7.90363740122585,4.14271573778355,8.40370356068296,3.54926326138284,7.53519207492572,4.32486298180039,8.1372864070884
WBGene00015295,C01C10.3,acl-12,181001,7.89165834332313,7.96898581267937,9.55022274208646,7.28529952186198,7.22106211878272,8.29569451964081,9.52345737635907,7.91838090716811,7.50284330536914,7.35696561614722,9.03286076993269,8.01261709863769
WBGene00015399,C03G6.14,cyp-35A1,182176,4.38640521587101,5.60003680658826,4.79196613525227,6.2375505917989,4.42877426416137,6.38919548032948,5.16392661658011,5.88177111606937,4.3532918204748,6.28578318094267,5.52285290023875,4.76014021238659
WBGene00015403,C03H5.1,clec-10,173430,9.45093927716765,8.48114023252653,10.4281045028875,8.35420150231446,8.90674094084247,8.42367847353957,10.1072902780548,8.60208959794589,8.21462100100528,7.77690463942204,10.1173630296641,9.13715007951204
WBGene00015455,C04G6.5,txt-9,173877,5.96925050373548,6.14615084233339,4.88126797901734,6.28702944868372,5.92314981161788,5.36277601403895,5.23088094473589,6.5786966403061,5.62996669090951,5.97857094638923,5.28096670242065,5.8908988362158
WBGene00015512,C06A8.1,mthf-1,174254,11.4437834635631,11.1437364200955,12.6646360303915,10.7233010194224,11.4769538065789,10.9500205497149,12.7905676971344,10.1720756857409,11.8630451358234,10.8650754246629,12.7928273787047,11.1066894550454
WBGene00015538,C06E7.1,sams-3,177355,9.4736343710025,9.60765152739616,10.6510523111778,9.05297705031547,9.87775011097706,9.31873090966493,10.5654793145135,9.107834933036,9.69603307586034,9.59524249724991,10.7948720610598,9.31644372252399
WBGene00015574,C07G3.2,irg-1,182379,8.24323086958252,8.31364815938154,8.38387371393272,10.0690906861679,7.95727263747449,7.91109630519331,8.32854821838414,11.6505729640318,6.91443078408458,6.94863860651712,6.03024881126101,9.92403271558891
WBGene00015591,C08C3.4,cyk-7,176092,8.15881205552079,9.33407013211176,7.34883969715805,8.50653909069588,8.17254329040085,9.71957988329391,7.37013768958445,8.16652692252847,8.90588970231662,9.39037006629141,7.03933686439616,8.50960348097157
WBGene00015601,C08E3.9,fbxa-166,182401,4.8741206158866,4.42793784501215,5.31987862484076,4.82134855993204,5.20922961504813,4.45677423506076,5.24204372219063,5.36033862610385,4.82150063712083,4.44047194555685,5.48100729538947,5.2968315765052
WBGene00015623,C09B8.4,C09B8.4,180870,4.60606180371385,3.80205773680023,5.86880296912601,3.74381784734471,3.98793608192142,3.85127950092705,5.78760240246913,4.1347832044333,3.87045640702569,3.82395955124611,5.57228889922184,3.77625070985473
WBGene00015632,C09D4.1,C09D4.1,172203,7.32133106940895,5.46747759864153,9.28418332966237,7.27089132209237,8.15466155758325,6.0417573979102,9.25442722221282,7.2493835215741,7.57515521672816,6.81317313160438,9.50977774143024,7.718914718791
WBGene00015720,C13A2.3,C13A2.3,182551,3.99069224567621,3.54235851273018,3.98339234284561,3.80047440868457,3.79849820043618,3.55233215455695,3.84709575748409,3.78054033155346,4.07797794162092,3.54664170946787,3.85180339400141,3.537617143912
WBGene00015759,C14C6.5,C14C6.5,178574,11.5469264072701,13.258360948009,10.8461048449018,13.2932059819137,11.1605743588082,13.2457210282109,10.9749490559363,13.9772428303844,10.4613888493181,13.7870497479986,10.6028010246417,14.0817272643007
WBGene00015776,C14F5.1,dct-1,181053,6.50474469138075,7.57128054248686,7.02738047885356,7.52012616683804,6.7304638915659,7.60839960313264,7.51717691048602,7.90782345918398,6.71765721108832,7.92587252689736,7.41867717219442,8.03330396818529
WBGene00015828,C16C4.4,math-14,182658,7.46465490322262,4.94510185050853,6.93082127850764,6.29561008510719,7.18915531708215,5.59238425743062,6.97233402034607,6.1353695532916,6.62436456119027,4.9921630727882,6.95323758227719,5.72483942698047
WBGene00015894,C17C3.12,acdh-2,173940,4.28389388795071,3.70872476316729,5.478587232927,3.67846871535064,4.1050558755473,3.73608566081234,4.75521748873283,3.68204819745486,4.22267837347444,3.72070253117763,4.48208332443258,3.69502728857981
WBGene00015897,C17E7.1,nhr-156,182727,5.72004739720414,5.48891370657691,6.71057034160363,5.55869868122737,5.36936856094143,5.44703933791906,7.04201434555304,5.09773656613812,5.40091029084642,5.32915424367721,7.04342649923945,5.66386198055297
WBGene00015932,C17H12.6,C17H12.6,182755,8.90076659628731,10.2413212432405,6.78347736269481,11.2719128952624,8.03831805842849,9.81852303125354,7.13323584684667,11.1173619538298,7.40147313818255,9.91575431724478,6.11942845636528,11.0116266784112
WBGene00016004,C18H9.6,C18H9.6,182809,10.4936833563382,12.508418146827,11.1286985091046,12.4578341884635,10.3735939965154,11.9714407650615,11.0983217673542,12.3927346944625,9.30822219850103,12.5799429863612,11.3658275601902,12.2781649086929
